Indicator,ReporterCode,ReporterISO3A,Reporter,ProductCode,Product,Year,Value
Import,804,UKR,Ukraine,MAMTOF,Office and telecom equipment,2020,3359
Import,840,USA,United States of America,MAMTOF,Office and telecom equipment,2020,350748
Import,800,UGA,Uganda,MAMTOF,Office and telecom equipment,2020,258
Import,384,CIV,Côte d'Ivoire,MAMTOF,Office and telecom equipment,2020,275
Import,348,HUN,Hungary,MAMTOF,Office and telecom equipment,2020,15402
Import,398,KAZ,Kazakhstan,MAMTOF,Office and telecom equipment,2020,2433
Import,328,GUY,Guyana,MAMTOF,Office and telecom equipment,2020,52
Import,410,KOR,"Korea, Republic of",MAMTOF,Office and telecom equipment,2020,82240
Import,360,IDN,Indonesia,MAMTOF,Office and telecom equipment,2020,13383
Import,000,,World,MAMTOF,Office and telecom equipment,2020,2361575
Import,104,MMR,Myanmar,MAMTOF,Office and telecom equipment,2020,765
Import,478,MRT,Mauritania,MAMTOF,Office and telecom equipment,2020,20
Import,124,CAN,Canada,MAMTOF,Office and telecom equipment,2019,33246
Import,417,KGZ,Kyrgyz Republic,MAMTOF,Office and telecom equipment,2019,268
Import,446,MAC,"Macao, China",MAMTOF,Office and telecom equipment,2019,1150
Import,270,GMB,The Gambia,MAMTOF,Office and telecom equipment,2019,4
Import,356,IND,India,MAMTOF,Office and telecom equipment,2019,44648
Import,268,GEO,Georgia,MAMTOF,Office and telecom equipment,2019,424
Import,352,ISL,Iceland,MAMTOF,Office and telecom equipment,2019,402
Import,762,TJK,Tajikistan,MAMTOF,Office and telecom equipment,2020,37
Import,231,ETH,Ethiopia,MAMTOF,Office and telecom equipment,2019,370
Import,008,ALB,Albania,MAMTOF,Office and telecom equipment,2019,183
Import,204,BEN,Benin,MAMTOF,Office and telecom equipment,2019,45
Import,072,BWA,Botswana,MAMTOF,Office and telecom equipment,2019,194
Import,340,HND,Honduras,MAMTOF,Office and telecom equipment,2019,484
Import,070,BIH,Bosnia and Herzegovina,MAMTOF,Office and telecom equipment,2019,327
Import,682,SAU,"Saudi Arabia, Kingdom of",MAMTOF,Office and telecom equipment,2019,11729
Import,646,RWA,Rwanda,MAMTOF,Office and telecom equipment,2019,168
Import,620,PRT,Portugal,MAMTOF,Office and telecom equipment,2019,5286
Import,096,BRN,Brunei Darussalam,MAMTOF,Office and telecom equipment,2019,115
Import,004,AFG,Afghanistan,MAMTOF,Office and telecom equipment,2019,180
Import,132,CPV,Cabo Verde,MAMTOF,Office and telecom equipment,2019,25
Import,376,ISR,Israel,MAMTOF,Office and telecom equipment,2019,6798
Import,604,PER,Peru,MAMTOF,Office and telecom equipment,2019,3633
Import,048,BHR,"Bahrain, Kingdom of",MAMTOF,Office and telecom equipment,2019,724
Import,414,KWT,"Kuwait, the State of",MAMTOF,Office and telecom equipment,2019,2548
Import,498,MDA,"Moldova, Republic of",MAMTOF,Office and telecom equipment,2020,250
Import,682,SAU,"Saudi Arabia, Kingdom of",MAMTOF,Office and telecom equipment,2020,10344
Import,458,MYS,Malaysia,MAMTOF,Office and telecom equipment,2020,49226
Import,562,NER,Niger,MAMTOF,Office and telecom equipment,2020,48
Import,586,PAK,Pakistan,MAMTOF,Office and telecom equipment,2020,2959
Import,242,FJI,Fiji,MAMTOF,Office and telecom equipment,2020,121
Import,462,MDV,Maldives,MAMTOF,Office and telecom equipment,2020,91
Import,585,PLW,Palau,MAMTOF,Office and telecom equipment,2020,12
Import,266,GAB,Gabon,MAMTOF,Office and telecom equipment,2020,112
Import,626,TLS,Timor-Leste,MAMTOF,Office and telecom equipment,2019,21
Import,834,TZA,Tanzania,MAMTOF,Office and telecom equipment,2020,262
Import,659,KNA,Saint Kitts and Nevis,MAMTOF,Office and telecom equipment,2020,16
Import,882,WSM,Samoa,MAMTOF,Office and telecom equipment,2020,14
Import,585,PLW,Palau,MAMTOF,Office and telecom equipment,2019,18
Import,776,TON,Tonga,MAMTOF,Office and telecom equipment,2020,13
Import,788,TUN,Tunisia,MAMTOF,Office and telecom equipment,2020,1135
Import,780,TTO,Trinidad and Tobago,MAMTOF,Office and telecom equipment,2020,138
Import,524,NPL,Nepal,MAMTOF,Office and telecom equipment,2020,571
Import,626,TLS,Timor-Leste,MAMTOF,Office and telecom equipment,2020,18
Import,512,OMN,Oman,MAMTOF,Office and telecom equipment,2020,1167
Import,512,OMN,Oman,MAMTOF,Office and telecom equipment,2019,1158
Import,418,LAO,Lao People's Democratic Republic,MAMTOF,Office and telecom equipment,2020,208
Import,296,KIR,Kiribati,MAMTOF,Office and telecom equipment,2020,3
Import,659,KNA,Saint Kitts and Nevis,MAMTOF,Office and telecom equipment,2019,14
Import,740,SUR,Suriname,MAMTOF,Office and telecom equipment,2020,24
Import,760,SYR,Syrian Arab Republic,MAMTOF,Office and telecom equipment,2020,44
Import,558,NIC,Nicaragua,MAMTOF,Office and telecom equipment,2020,193
Import,008,ALB,Albania,MAMTOF,Office and telecom equipment,2020,174
Import,070,BIH,Bosnia and Herzegovina,MAMTOF,Office and telecom equipment,2020,310
Import,231,ETH,Ethiopia,MAMTOF,Office and telecom equipment,2020,462
Import,304,GRL,Greenland,MAMTOF,Office and telecom equipment,2019,32
Import,096,BRN,Brunei Darussalam,MAMTOF,Office and telecom equipment,2020,225
Import,736,SDN,Sudan,MAMTOF,Office and telecom equipment,2019,168
Import,144,LKA,Sri Lanka,MAMTOF,Office and telecom equipment,2020,813
Import,233,EST,Estonia,MAMTOF,Office and telecom equipment,2020,1264
Import,434,LBY,Libya,MAMTOF,Office and telecom equipment,2019,453
Import,140,CAF,Central African Republic,MAMTOF,Office and telecom equipment,2020,20
Import,296,KIR,Kiribati,MAMTOF,Office and telecom equipment,2019,6
Import,032,ARG,Argentina,MAMTOF,Office and telecom equipment,2020,3916
Import,050,BGD,Bangladesh,MAMTOF,Office and telecom equipment,2019,1916
Import,694,SLE,Sierra Leone,MAMTOF,Office and telecom equipment,2019,52
Import,052,BRB,Barbados,MAMTOF,Office and telecom equipment,2020,75
Import,760,SYR,Syrian Arab Republic,MAMTOF,Office and telecom equipment,2019,102
Import,116,KHM,Cambodia,MAMTOF,Office and telecom equipment,2020,320
Import,246,FIN,Finland,MAMTOF,Office and telecom equipment,2020,4618
Import,417,KGZ,Kyrgyz Republic,MAMTOF,Office and telecom equipment,2020,173
Import,124,CAN,Canada,MAMTOF,Office and telecom equipment,2020,31815
Import,072,BWA,Botswana,MAMTOF,Office and telecom equipment,2020,198
Import,208,DNK,Denmark,MAMTOF,Office and telecom equipment,2020,7935
Import,152,CHL,Chile,MAMTOF,Office and telecom equipment,2020,5497
Import,540,NCL,New Caledonia,MAMTOF,Office and telecom equipment,2019,100
Import,214,DOM,Dominican Republic,MAMTOF,Office and telecom equipment,2020,1067
Import,112,BLR,Belarus,MAMTOF,Office and telecom equipment,2020,1309
Import,352,ISL,Iceland,MAMTOF,Office and telecom equipment,2020,358
Import,178,COG,Congo,MAMTOF,Office and telecom equipment,2020,52
Import,040,AUT,Austria,MAMTOF,Office and telecom equipment,2020,12369
Import,204,BEN,Benin,MAMTOF,Office and telecom equipment,2020,60
Import,340,HND,Honduras,MAMTOF,Office and telecom equipment,2020,386
Import,376,ISR,Israel,MAMTOF,Office and telecom equipment,2020,7327
Import,422,LBN,Lebanese Republic,MAMTOF,Office and telecom equipment,2020,224
Import,084,BLZ,Belize,MAMTOF,Office and telecom equipment,2020,25
Import,158,CHT,Chinese Taipei,MAMTOF,Office and telecom equipment,2020,86423
Import,170,COL,Colombia,MAMTOF,Office and telecom equipment,2020,4811
Import,196,CYP,Cyprus,MAMTOF,Office and telecom equipment,2020,385
Import,324,GIN,Guinea,MAMTOF,Office and telecom equipment,2019,112
Import,203,CZE,Czech Republic,MAMTOF,Office and telecom equipment,2020,33621
Import,222,SLV,El Salvador,MAMTOF,Office and telecom equipment,2020,573
Import,784,ARE,United Arab Emirates,MAMTOF,Office and telecom equipment,2020,33132
Import,818,EGY,Egypt,MAMTOF,Office and telecom equipment,2020,2431
Import,156,CHN,China,MAMTOF,Office and telecom equipment,2020,503995
Import,320,GTM,Guatemala,MAMTOF,Office and telecom equipment,2020,1324
Import,270,GMB,The Gambia,MAMTOF,Office and telecom equipment,2020,7
Import,356,IND,India,MAMTOF,Office and telecom equipment,2020,39725
Import,372,IRL,Ireland,MAMTOF,Office and telecom equipment,2020,8818
Import,132,CPV,Cabo Verde,MAMTOF,Office and telecom equipment,2020,35
Import,380,ITA,Italy,MAMTOF,Office and telecom equipment,2020,23572
Import,036,AUS,Australia,MAMTOF,Office and telecom equipment,2020,23408
Import,826,GBR,United Kingdom,MAMTOF,Office and telecom equipment,2020,52293
Import,300,GRC,Greece,MAMTOF,Office and telecom equipment,2020,3053
Import,288,GHA,Ghana,MAMTOF,Office and telecom equipment,2020,306
Import,608,PHL,Philippines,MAMTOF,Office and telecom equipment,2020,22796
Import,308,GRD,Grenada,MAMTOF,Office and telecom equipment,2020,23
Import,392,JPN,Japan,MAMTOF,Office and telecom equipment,2020,90640
Import,894,ZMB,Zambia,MAMTOF,Office and telecom equipment,2020,183
Import,268,GEO,Georgia,MAMTOF,Office and telecom equipment,2020,327
Import,004,AFG,Afghanistan,MAMTOF,Office and telecom equipment,2020,223
Import,056,BEL,Belgium,MAMTOF,Office and telecom equipment,2020,15133
Import,764,THA,Thailand,MAMTOF,Office and telecom equipment,2020,30997
Import,858,URY,Uruguay,MAMTOF,Office and telecom equipment,2020,515
Import,090,SLB,Solomon Islands,MAMTOF,Office and telecom equipment,2020,19
Import,024,AGO,Angola,MAMTOF,Office and telecom equipment,2020,353
Import,012,DZA,Algeria,MAMTOF,Office and telecom equipment,2020,1209
Import,044,BHS,Bahamas,MAMTOF,Office and telecom equipment,2020,89
Import,918,EEC,European Union,MAMTOF,Office and telecom equipment,2019,467259
Import,516,NAM,Namibia,MAMTOF,Office and telecom equipment,2020,179
Import,690,SYC,Seychelles,MAMTOF,Office and telecom equipment,2020,32
Import,028,ATG,Antigua and Barbuda,MAMTOF,Office and telecom equipment,2020,15
Import,604,PER,Peru,MAMTOF,Office and telecom equipment,2020,3414
Import,748,SWZ,Eswatini,MAMTOF,Office and telecom equipment,2020,40
Import,050,BGD,Bangladesh,MAMTOF,Office and telecom equipment,2020,2056
Import,716,ZWE,Zimbabwe,MAMTOF,Office and telecom equipment,2020,124
Import,426,LSO,Lesotho,MAMTOF,Office and telecom equipment,2020,40
Import,442,LUX,Luxembourg,MAMTOF,Office and telecom equipment,2020,902
Import,410,KOR,"Korea, Republic of",MAMTOF,Office and telecom equipment,2019,78986
Import,554,NZL,New Zealand,MAMTOF,Office and telecom equipment,2020,3080
Import,710,ZAF,South Africa,MAMTOF,Office and telecom equipment,2020,5912
Import,000,,World,MAMTOF,Office and telecom equipment,2019,2260914
Import,480,MUS,Mauritius,MAMTOF,Office and telecom equipment,2020,230
Import,724,ESP,Spain,MAMTOF,Office and telecom equipment,2020,18154
Import,533,ABW,"Aruba, the Netherlands with respect to",MAMTOF,Office and telecom equipment,2020,52
Import,504,MAR,Morocco,MAMTOF,Office and telecom equipment,2020,2092
Import,702,SGP,Singapore,MAMTOF,Office and telecom equipment,2020,111368
Import,704,VNM,Viet Nam,MAMTOF,Office and telecom equipment,2020,77896
Import,616,POL,Poland,MAMTOF,Office and telecom equipment,2020,23315
Import,643,RUS,Russian Federation,MAMTOF,Office and telecom equipment,2020,24295
Import,862,VEN,"Venezuela, Bolivarian Republic of",MAMTOF,Office and telecom equipment,2020,343
Import,426,LSO,Lesotho,MAMTOF,Office and telecom equipment,2019,43
Import,462,MDV,Maldives,MAMTOF,Office and telecom equipment,2019,122
Import,516,NAM,Namibia,MAMTOF,Office and telecom equipment,2019,213
Import,191,HRV,Croatia,MAMTOF,Office and telecom equipment,2019,1341
Import,233,EST,Estonia,MAMTOF,Office and telecom equipment,2019,1303
Import,116,KHM,Cambodia,MAMTOF,Office and telecom equipment,2019,346
Import,012,DZA,Algeria,MAMTOF,Office and telecom equipment,2019,1659
Import,032,ARG,Argentina,MAMTOF,Office and telecom equipment,2019,4090
Import,752,SWE,Sweden,MAMTOF,Office and telecom equipment,2019,13944
Import,152,CHL,Chile,MAMTOF,Office and telecom equipment,2019,5648
Import,051,ARM,Armenia,MAMTOF,Office and telecom equipment,2019,265
Import,158,CHT,Chinese Taipei,MAMTOF,Office and telecom equipment,2019,73718
Import,024,AGO,Angola,MAMTOF,Office and telecom equipment,2019,429
Import,196,CYP,Cyprus,MAMTOF,Office and telecom equipment,2019,366
Import,344,HKG,"Hong Kong, China",MAMTOF,Office and telecom equipment,2019,305602
Import,388,JAM,Jamaica,MAMTOF,Office and telecom equipment,2020,230
Import,246,FIN,Finland,MAMTOF,Office and telecom equipment,2019,4967
Import,736,SDN,Sudan,MAMTOF,Office and telecom equipment,2020,108
Import,496,MNG,Mongolia,MAMTOF,Office and telecom equipment,2020,199
Import,776,TON,Tonga,MAMTOF,Office and telecom equipment,2019,13
Import,882,WSM,Samoa,MAMTOF,Office and telecom equipment,2019,16
Import,214,DOM,Dominican Republic,MAMTOF,Office and telecom equipment,2019,1162
Import,028,ATG,Antigua and Barbuda,MAMTOF,Office and telecom equipment,2019,21
Import,084,BLZ,Belize,MAMTOF,Office and telecom equipment,2019,34
Import,368,IRQ,Iraq,MAMTOF,Office and telecom equipment,2019,957
Import,466,MLI,Mali,MAMTOF,Office and telecom equipment,2020,176
Import,090,SLB,Solomon Islands,MAMTOF,Office and telecom equipment,2019,22
Import,040,AUT,Austria,MAMTOF,Office and telecom equipment,2019,12809
Import,178,COG,Congo,MAMTOF,Office and telecom equipment,2019,53
Import,540,NCL,New Caledonia,MAMTOF,Office and telecom equipment,2020,111
Import,044,BHS,Bahamas,MAMTOF,Office and telecom equipment,2019,113
Import,308,GRD,Grenada,MAMTOF,Office and telecom equipment,2019,22
Import,364,IRN,Iran,MAMTOF,Office and telecom equipment,2019,2287
Import,288,GHA,Ghana,MAMTOF,Office and telecom equipment,2019,266
Import,804,UKR,Ukraine,MAMTOF,Office and telecom equipment,2019,3976
Import,524,NPL,Nepal,MAMTOF,Office and telecom equipment,2019,561
Import,756,CHE,Switzerland,MAMTOF,Office and telecom equipment,2019,10762
Import,792,TUR,Turkey,MAMTOF,Office and telecom equipment,2019,8767
Import,662,LCA,Saint Lucia,MAMTOF,Office and telecom equipment,2020,25
Import,508,MOZ,Mozambique,MAMTOF,Office and telecom equipment,2020,169
Import,440,LTU,Lithuania,MAMTOF,Office and telecom equipment,2020,1980
Import,484,MEX,Mexico,MAMTOF,Office and telecom equipment,2020,62370
Import,670,VCT,Saint Vincent and the Grenadines,MAMTOF,Office and telecom equipment,2020,13
Import,616,POL,Poland,MAMTOF,Office and telecom equipment,2019,20254
Import,643,RUS,Russian Federation,MAMTOF,Office and telecom equipment,2019,23521
Import,450,MDG,Madagascar,MAMTOF,Office and telecom equipment,2019,90
Import,620,PRT,Portugal,MAMTOF,Office and telecom equipment,2020,5295
Import,634,QAT,Qatar,MAMTOF,Office and telecom equipment,2020,1494
Import,642,ROM,Romania,MAMTOF,Office and telecom equipment,2020,6570
Import,528,NLD,Netherlands,MAMTOF,Office and telecom equipment,2020,115127
Import,703,SVK,Slovak Republic,MAMTOF,Office and telecom equipment,2020,10829
Import,428,LVA,Latvia,MAMTOF,Office and telecom equipment,2020,1795
Import,558,NIC,Nicaragua,MAMTOF,Office and telecom equipment,2019,187
Import,398,KAZ,Kazakhstan,MAMTOF,Office and telecom equipment,2019,2198
Import,188,CRI,Costa Rica,MAMTOF,Office and telecom equipment,2019,1248
Import,458,MYS,Malaysia,MAMTOF,Office and telecom equipment,2019,48103
Import,470,MLT,Malta,MAMTOF,Office and telecom equipment,2019,485
Import,533,ABW,"Aruba, the Netherlands with respect to",MAMTOF,Office and telecom equipment,2019,56
Import,250,FRA,France,MAMTOF,Office and telecom equipment,2019,38510
Import,862,VEN,"Venezuela, Bolivarian Republic of",MAMTOF,Office and telecom equipment,2019,212
Import,304,GRL,Greenland,MAMTOF,Office and telecom equipment,2020,39
Import,442,LUX,Luxembourg,MAMTOF,Office and telecom equipment,2019,2365
Import,686,SEN,Senegal,MAMTOF,Office and telecom equipment,2019,281
Import,170,COL,Colombia,MAMTOF,Office and telecom equipment,2019,5332
Import,208,DNK,Denmark,MAMTOF,Office and telecom equipment,2019,6974
Import,372,IRL,Ireland,MAMTOF,Office and telecom equipment,2019,8687
Import,218,ECU,Ecuador,MAMTOF,Office and telecom equipment,2019,962
Import,056,BEL,Belgium,MAMTOF,Office and telecom equipment,2019,14445
Import,508,MOZ,Mozambique,MAMTOF,Office and telecom equipment,2019,280
Import,478,MRT,Mauritania,MAMTOF,Office and telecom equipment,2019,27
Import,893,MNE,Montenegro,MAMTOF,Office and telecom equipment,2019,112
Import,276,DEU,Germany,MAMTOF,Office and telecom equipment,2019,100879
Import,702,SGP,Singapore,MAMTOF,Office and telecom equipment,2019,99263
Import,840,USA,United States of America,MAMTOF,Office and telecom equipment,2019,340310
Import,144,LKA,Sri Lanka,MAMTOF,Office and telecom equipment,2019,873
Import,031,AZE,Azerbaijan,MAMTOF,Office and telecom equipment,2019,550
Import,466,MLI,Mali,MAMTOF,Office and telecom equipment,2019,188
Import,608,PHL,Philippines,MAMTOF,Office and telecom equipment,2019,24291
Import,634,QAT,Qatar,MAMTOF,Office and telecom equipment,2019,1633
Import,780,TTO,Trinidad and Tobago,MAMTOF,Office and telecom equipment,2019,180
Import,498,MDA,"Moldova, Republic of",MAMTOF,Office and telecom equipment,2019,231
Import,554,NZL,New Zealand,MAMTOF,Office and telecom equipment,2019,3186
Import,670,VCT,Saint Vincent and the Grenadines,MAMTOF,Office and telecom equipment,2019,14
Import,258,PYF,French Polynesia,MAMTOF,Office and telecom equipment,2019,85
Import,428,LVA,Latvia,MAMTOF,Office and telecom equipment,2019,1483
Import,528,NLD,Netherlands,MAMTOF,Office and telecom equipment,2019,108110
Import,678,STP,Sao Tomé and Principe,MAMTOF,Office and telecom equipment,2019,6
Import,384,CIV,Côte d'Ivoire,MAMTOF,Office and telecom equipment,2019,375
Import,703,SVK,Slovak Republic,MAMTOF,Office and telecom equipment,2019,11473
Import,222,SLV,El Salvador,MAMTOF,Office and telecom equipment,2019,627
Import,300,GRC,Greece,MAMTOF,Office and telecom equipment,2019,2720
Import,894,ZMB,Zambia,MAMTOF,Office and telecom equipment,2019,221
Import,392,JPN,Japan,MAMTOF,Office and telecom equipment,2019,89646
Import,368,IRQ,Iraq,MAMTOF,Office and telecom equipment,2020,1152
Import,120,CMR,Cameroon,MAMTOF,Office and telecom equipment,2020,246
Import,470,MLT,Malta,MAMTOF,Office and telecom equipment,2020,453
Import,450,MDG,Madagascar,MAMTOF,Office and telecom equipment,2020,79
Import,120,CMR,Cameroon,MAMTOF,Office and telecom equipment,2019,253
Import,562,NER,Niger,MAMTOF,Office and telecom equipment,2019,100
Import,807,MKD,North Macedonia,MAMTOF,Office and telecom equipment,2019,312
Import,434,LBY,Libya,MAMTOF,Office and telecom equipment,2020,312
Import,586,PAK,Pakistan,MAMTOF,Office and telecom equipment,2019,2378
Import,242,FJI,Fiji,MAMTOF,Office and telecom equipment,2019,144
Import,662,LCA,Saint Lucia,MAMTOF,Office and telecom equipment,2019,31
Import,266,GAB,Gabon,MAMTOF,Office and telecom equipment,2019,106
Import,694,SLE,Sierra Leone,MAMTOF,Office and telecom equipment,2020,37
Import,834,TZA,Tanzania,MAMTOF,Office and telecom equipment,2019,226
Import,887,YEM,Yemen,MAMTOF,Office and telecom equipment,2020,142
Import,646,RWA,Rwanda,MAMTOF,Office and telecom equipment,2020,188
Import,704,VNM,Viet Nam,MAMTOF,Office and telecom equipment,2019,63107
Import,768,TGO,Togo,MAMTOF,Office and telecom equipment,2019,68
Import,788,TUN,Tunisia,MAMTOF,Office and telecom equipment,2019,1156
Import,784,ARE,United Arab Emirates,MAMTOF,Office and telecom equipment,2019,35149
Import,690,SYC,Seychelles,MAMTOF,Office and telecom equipment,2019,35
Import,678,STP,Sao Tomé and Principe,MAMTOF,Office and telecom equipment,2020,7
