,from,to,2019,2020
47,TJ,LT,0.3,0.0
48,TJ,CZ,0.3,0.3
49,TJ,SY,0.2,0.2
50,TJ,EG,0.1,0.0
51,TJ,IN,0.1,0.0
52,TJ,ES,0.1,0.1
53,TJ,MM,0.1,0.0
54,TJ,HK,0.1,0.0
55,TJ,F6,0.0,0.0
56,TJ,AL,0.0,0.0
57,TJ,YE,0.0,0.0
58,TJ,KR,0.0,0.0
59,TJ,BS,0.0,0.0
60,TJ,AM,0.0,0.1
61,TJ,CO,0.0,0.0
62,TJ,CL,0.0,0.0
63,TJ,BN,0.0,0.0
64,TJ,CR,0.0,0.0
65,TJ,BM,0.0,0.0
66,TJ,KE,0.0,0.0
67,TJ,MR,0.0,0.0
68,TJ,NZ,0.0,0.0
69,TJ,HU,0.0,0.0
70,TJ,ME,0.0,0.0
71,TJ,FO,0.0,0.0
72,TJ,MV,0.0,0.0
73,TJ,XK,0.0,0.0
74,TJ,ZA,0.0,0.0
75,TJ,PH,0.0,0.0
76,TJ,RS,0.0,0.0
77,TJ,MX,0.0,0.1
0,TZ,W00,4760.9,6066.1
1,TZ,XR43,3831.4,4360.8
2,TZ,1C_092,3391.2,3550.1
3,TZ,F1,1846.8,2296.0
4,TZ,F6,1838.6,2290.8
5,TZ,XS25,1469.9,1051.2
6,TZ,ZA,970.2,1161.6
7,TZ,XR29,929.0,1704.0
8,TZ,IN,865.7,528.7
9,TZ,XS5,489.0,885.2
10,TZ,1C_440,488.4,884.9
11,TZ,1C_080,440.2,810.7
12,TZ,F97,428.8,795.0
13,TZ,AE,394.6,754.9
14,TZ,B0,393.0,605.2
15,TZ,U2,373.5,494.5
16,TZ,CH,326.1,870.7
17,TZ,VN,308.1,227.9
18,TZ,KE,242.3,230.2
19,TZ,CN,233.3,238.9
20,TZ,BE,185.0,124.6
21,TZ,CD,150.0,144.2
22,TZ,RW,119.9,208.2
23,TZ,UG,99.7,191.3
24,TZ,NL,77.2,64.0
25,TZ,JP,64.0,55.8
26,TZ,BI,60.8,179.5
27,TZ,ZM,54.3,54.1
28,TZ,HK,49.4,128.3
29,TZ,PK,49.1,81.3
30,TZ,US,48.6,47.0
31,TZ,MW,48.2,47.0
32,TZ,DE,41.8,51.1
33,TZ,E1,26.3,132.1
34,TZ,1C_903,26.3,132.1
35,TZ,MZ,21.2,21.0
36,TZ,IT,20.1,21.9
37,TZ,KR,19.2,22.0
38,TZ,TH,19.1,12.0
39,TZ,ZW,18.5,21.1
40,TZ,BD,15.4,7.1
41,TZ,GB,15.1,14.7
42,TZ,ES,14.6,194.8
43,TZ,ID,13.7,10.8
44,TZ,QA,12.7,9.8
45,TZ,PT,12.4,7.9
46,TZ,IL,11.9,10.7
47,TZ,FR,11.1,21.4
48,TZ,SA,8.7,10.9
49,TZ,R14,8.0,11.8
50,TZ,A10,7.7,1.4
51,TZ,PL,7.6,7.4
52,TZ,NE,6.9,0.1
53,TZ,NG,6.8,9.6
54,TZ,TR,6.1,16.7
55,TZ,SG,6.0,43.7
56,TZ,SZ,5.9,0.1
57,TZ,MY,5.9,14.5
58,TZ,MG,5.8,2.3
59,TZ,RU,5.7,7.6
60,TZ,GR,5.3,3.4
61,TZ,SN,5.2,0.5
62,TZ,MA,4.9,3.8
63,TZ,MM,4.9,2.0
64,TZ,KM,4.5,4.7
65,TZ,EG,4.4,3.1
66,TZ,DK,4.1,3.7
67,TZ,OM,4.0,7.2
68,TZ,GH,3.5,2.6
69,TZ,RO,3.4,2.8
70,TZ,AU,3.4,3.8
71,TZ,CA,3.2,3.2
72,TZ,ET,3.1,2.5
73,TZ,F19,2.6,1.2
74,TZ,PH,2.5,1.3
75,TZ,SO,2.4,1.6
76,TZ,SE,2.3,2.4
77,TZ,SS,1.9,3.4
78,TZ,AO,1.7,0.4
79,TZ,ML,1.6,0.2
80,TZ,MU,1.4,1.1
81,TZ,LT,1.4,1.4
82,TZ,LB,1.4,2.5
83,TZ,FI,1.4,1.4
84,TZ,BG,1.4,92.7
85,TZ,MX,1.3,0.5
86,TZ,JO,1.1,2.8
87,TZ,SD,1.1,0.7
88,TZ,CY,1.0,0.7
89,TZ,DZ,1.0,2.0
90,TZ,LK,1.0,6.9
91,TZ,BH,0.9,0.9
92,TZ,TW,0.9,1.6
93,TZ,AT,0.9,0.7
94,TZ,CG,0.8,0.8
95,TZ,UA,0.8,3.8
96,TZ,BY,0.8,0.0
97,TZ,DJ,0.5,0.1
98,TZ,LV,0.5,0.2
99,TZ,NO,0.5,0.2
100,TZ,X88,0.5,1.3
101,TZ,IE,0.4,0.3
102,TZ,CZ,0.4,0.9
103,TZ,GN,0.3,0.8
104,TZ,YE,0.3,1.8
105,TZ,BW,0.3,0.0
106,TZ,KH,0.3,0.1
107,TZ,NA,0.3,0.3
108,TZ,CI,0.3,0.2
109,TZ,KP,0.3,0.1
110,TZ,LY,0.3,0.0
111,TZ,GE,0.3,0.1
112,TZ,CO,0.3,0.7
113,TZ,NZ,0.3,0.8
114,TZ,AZ,0.3,0.2
115,TZ,IQ,0.3,0.3
116,TZ,GM,0.2,0.1
117,TZ,MT,0.2,0.0
118,TZ,SI,0.2,0.6
119,TZ,HU,0.2,0.9
120,TZ,CM,0.2,0.1
121,TZ,CU,0.2,1.2
122,TZ,MR,0.1,0.4
123,TZ,IS,0.1,0.0
124,TZ,IR,0.1,0.1
125,TZ,SL,0.1,0.4
126,TZ,HR,0.1,0.0
127,TZ,MK,0.1,0.0
128,TZ,BJ,0.1,0.2
129,TZ,KW,0.1,0.6
130,TZ,TD,0.0,0.0
131,TZ,BR,0.0,0.0
132,TZ,BS,0.0,0.0
133,TZ,AR,0.0,0.1
134,TZ,BF,0.0,0.4
135,TZ,CF,0.0,0.0
136,TZ,LU,0.0,0.0
137,TZ,LR,0.0,0.0
138,TZ,PE,0.0,0.0
139,TZ,JM,0.0,0.0
140,TZ,PG,0.0,0.2
141,TZ,MN,0.0,0.0
142,TZ,GA,0.0,0.0
143,TZ,LS,0.0,0.0
144,TZ,HN,0.0,0.0
145,TZ,MD,0.0,0.1
146,TZ,TN,0.0,0.0
147,TZ,TG,0.0,0.0
148,TZ,SC,0.0,0.3
149,TZ,EE,0.0,0.1
0,TH,W00,245369.6,229256.1
1,TH,XR29,126929.3,125334.9
2,TH,XR43,118007.3,103508.7
3,TH,1C_092,109641.8,96541.8
4,TH,XS25,92363.8,82113.4
5,TH,US,31289.2,34102.6
6,TH,CN,29083.5,29600.9
7,TH,JP,24470.4,22618.5
8,TH,B0,19451.4,17301.9
9,TH,U2,16717.2,14778.8
10,TH,VN,12081.1,11076.2
11,TH,HK,11696.9,11186.9
12,TH,MY,10334.3,8668.6
13,TH,AU,10208.3,9750.4
14,TH,XS5,9362.1,7962.9
15,TH,1C_440,9221.6,7828.1
16,TH,ID,9085.6,7534.6
17,TH,SG,8861.6,9418.6
18,TH,1C_080,8365.4,6966.8
19,TH,A10,7623.5,6155.8
20,TH,F97,7519.4,6506.0
21,TH,IN,7322.6,5445.6
22,TH,KH,7124.5,6021.4
23,TH,PH,6901.1,5009.8
24,TH,F1,5727.0,4375.4
25,TH,CH,5462.7,7532.2
26,TH,F6,5210.9,4040.7
27,TH,NL,4722.7,4287.2
28,TH,KR,4717.1,4212.9
29,TH,DE,4525.2,4035.4
30,TH,MM,4351.2,3763.0
31,TH,TW,4003.3,3764.9
32,TH,GB,3839.2,3060.0
33,TH,LA,3837.5,3330.4
34,TH,1C_903,3446.9,3235.9
35,TH,E1,3446.9,3235.9
36,TH,MX,2940.5,2349.8
37,TH,ZA,2623.7,2110.4
38,TH,AE,2433.9,2129.7
39,TH,FR,1865.0,1565.3
40,TH,SA,1846.5,1677.4
41,TH,IT,1753.3,1414.1
42,TH,CA,1584.7,1532.1
43,TH,NZ,1542.0,1239.2
44,TH,BE,1537.8,1431.8
45,TH,BR,1506.8,1337.9
46,TH,R14,1209.5,958.1
47,TH,PK,1173.9,971.9
48,TH,AR,1042.6,871.0
49,TH,BD,984.1,850.0
50,TH,RU,958.9,718.8
51,TH,ES,953.2,738.0
52,TH,TR,883.0,943.6
53,TH,EG,837.7,870.4
54,TH,IL,737.6,589.4
55,TH,CZ,715.6,621.4
56,TH,OM,532.8,361.1
57,TH,CL,529.9,357.8
58,TH,PL,469.1,438.2
59,TH,HU,466.2,548.5
60,TH,SE,436.4,345.0
61,TH,BJ,430.5,233.0
62,TH,_X,429.1,407.2
63,TH,DK,404.7,354.8
64,TH,QA,375.5,320.6
65,TH,LK,375.3,299.6
66,TH,KW,325.1,266.3
67,TH,PE,307.2,258.4
68,TH,IE,298.1,473.2
69,TH,E19,286.7,238.3
70,TH,IQ,280.9,214.3
71,TH,AT,267.3,225.3
72,TH,EC,245.1,130.4
73,TH,CM,237.9,143.1
74,TH,S19,233.8,55.7
75,TH,PT,231.1,158.5
76,TH,KE,222.9,132.4
77,TH,LY,215.5,188.1
78,TH,NG,209.7,177.4
79,TH,NO,207.5,185.8
80,TH,CO,201.0,181.9
81,TH,SN,197.1,113.5
82,TH,FI,194.9,163.8
83,TH,RO,179.5,155.2
84,TH,AO,178.1,178.2
85,TH,IR,161.8,132.3
86,TH,PG,153.1,126.6
87,TH,JO,152.0,118.2
88,TH,SD,151.9,58.1
89,TH,MZ,149.1,138.5
90,TH,BH,144.3,124.6
91,TH,PA,143.2,85.3
92,TH,GR,142.9,126.4
93,TH,LB,128.2,65.5
94,TH,MA,127.5,89.1
95,TH,GH,125.4,113.2
96,TH,CI,119.7,102.0
97,TH,MV,119.1,54.7
98,TH,TZ,118.1,98.3
99,TH,BN,115.6,113.2
100,TH,UA,103.4,98.4
101,TH,NP,101.8,40.3
102,TH,TT,101.5,67.4
103,TH,TG,98.3,86.1
104,TH,GT,87.7,69.7
105,TH,SY,85.0,37.6
106,TH,MU,81.1,51.5
107,TH,CR,77.8,71.6
108,TH,KZ,72.6,29.7
109,TH,DZ,71.9,47.8
110,TH,DO,68.1,69.4
111,TH,TN,64.5,81.8
112,TH,BG,62.6,60.1
113,TH,JM,59.4,55.6
114,TH,LV,59.0,47.9
115,TH,HN,54.4,50.3
116,TH,ET,53.9,54.1
117,TH,FJ,51.4,39.0
118,TH,LR,47.6,5.8
119,TH,SV,45.6,31.3
120,TH,UZ,45.5,84.9
121,TH,CG,44.2,27.1
122,TH,MT,44.0,21.7
123,TH,LT,43.9,30.9
124,TH,DJ,42.8,24.7
125,TH,EE,40.9,37.1
126,TH,PF,39.7,26.4
127,TH,MR,38.5,19.7
128,TH,A109,32.7,19.0
129,TH,MG,31.7,22.7
130,TH,CY,31.4,19.5
131,TH,BO,30.5,16.9
132,TH,F19,30.4,32.9
133,TH,PY,28.3,20.0
134,TH,GA,27.4,43.9
135,TH,MO,26.7,35.7
136,TH,UY,25.5,28.7
137,TH,GM,24.7,13.6
138,TH,GN,24.3,22.9
139,TH,UG,22.9,18.6
140,TH,SR,20.6,12.8
141,TH,SO,18.9,13.6
142,TH,RS,16.6,17.1
143,TH,BB,16.4,14.2
144,TH,MN,15.9,10.4
145,TH,ML,14.8,18.4
146,TH,NE,13.7,13.2
147,TH,VU,12.6,8.1
148,TH,NI,12.3,14.7
149,TH,AF,12.3,15.4
150,TH,ZM,12.0,7.0
151,TH,SC,11.4,11.6
152,TH,WS,10.5,10.8
153,TH,SB,10.5,9.4
154,TH,AZ,10.4,9.7
155,TH,VE,10.4,7.7
156,TH,SL,10.3,11.7
157,TH,GU,10.3,9.3
158,TH,AL,8.9,8.7
159,TH,GY,8.8,9.0
160,TH,IS,8.2,5.6
161,TH,ZW,8.1,16.1
162,TH,AM,7.1,6.7
163,TH,CV,7.0,5.5
164,TH,MW,6.9,5.0
165,TH,HT,6.6,3.3
166,TH,LU,6.6,2.6
167,TH,BS,6.0,8.1
168,TH,BY,5.9,5.2
169,TH,BF,5.8,11.8
170,TH,NA,5.6,8.5
171,TH,RW,4.5,3.6
172,TH,X88,4.0,5.3
173,TH,CW,4.0,2.8
174,TH,CU,3.8,4.1
175,TH,GD,3.4,2.4
176,TH,ME,3.3,1.8
177,TH,DM,2.9,1.8
178,TH,KI,2.8,2.7
179,TH,BW,2.6,1.1
180,TH,FM,2.6,2.9
181,TH,TO,2.4,2.8
182,TH,TM,2.3,1.3
183,TH,BM,2.2,2.1
184,TH,KM,2.1,0.8
185,TH,FO,1.6,0.9
186,TH,SZ,1.6,1.2
187,TH,BI,1.5,2.2
188,TH,KG,1.5,1.1
189,TH,BZ,1.4,3.6
190,TH,GW,1.2,1.0
191,TH,TJ,1.1,1.6
192,TH,CF,1.1,0.8
193,TH,LS,1.0,1.2
194,TH,NR,0.8,0.9
195,TH,VC,0.8,0.8
196,TH,MD,0.8,0.9
197,TH,ST,0.6,0.8
198,TH,TD,0.6,0.0
199,TH,GI,0.3,0.2
200,TH,KP,0.2,1.2
201,TH,GL,0.1,0.1
202,TH,SM,0.0,0.0
0,TL,W00,75.4,59.4
1,TL,XR43,57.6,29.6
2,TL,1C_092,57.4,29.5
3,TL,XS25,50.1,20.8
4,TL,CN,32.0,2.7
5,TL,XR29,17.8,29.8
6,TL,ID,16.9,16.9
7,TL,A10,6.9,7.3
8,TL,GY,6.5,6.9
9,TL,JP,5.8,7.5
10,TL,US,5.4,5.4
11,TL,U2,3.1,1.3
12,TL,B0,3.1,1.3
13,TL,PT,1.9,0.7
14,TL,AU,1.4,0.6
15,TL,DE,1.1,0.5
16,TL,VN,1.0,0.9
17,TL,HK,0.8,0.7
18,TL,SG,0.6,0.3
19,TL,1C_440,0.4,0.5
20,TL,XS5,0.4,0.5
21,TL,F1,0.3,0.6
22,TL,GL,0.3,0.2
23,TL,IS,0.3,0.6
24,TL,1C_080,0.3,0.2
25,TL,NZ,0.2,0.3
26,TL,KR,0.2,12.9
27,TL,F6,0.2,0.2
28,TL,IT,0.2,0.1
29,TL,F97,0.2,0.2
30,TL,SN,0.1,0.2
31,TL,MY,0.1,0.1
32,TL,IR,0.1,0.1
33,TL,VC,0.0,0.0
34,TL,R14,0.0,0.0
35,TL,PG,0.0,0.0
36,TL,GB,0.0,0.0
37,TL,TH,0.0,0.0
38,TL,E1,0.0,0.8
39,TL,1C_903,0.0,0.8
40,TL,AE,0.0,0.0
41,TL,PW,0.0,0.0
42,TL,NC,0.0,0.0
43,TL,NO,0.0,0.0
44,TL,TR,0.0,0.1
45,TL,AO,0.0,0.0
46,TL,ES,0.0,0.0
47,TL,ST,0.0,0.0
48,TL,DK,0.0,0.0
49,TL,BY,0.0,0.0
50,TL,BM,0.0,0.0
51,TL,CA,0.0,0.0
52,TL,BR,0.0,0.1
53,TL,BE,0.0,0.0
54,TL,SV,0.0,0.0
55,TL,BN,0.0,0.0
56,TL,EG,0.0,0.0
57,TL,AZ,0.0,0.0
58,TL,LB,0.0,0.0
59,TL,GH,0.0,0.0
60,TL,ME,0.0,0.0
61,TL,FJ,0.0,0.0
62,TL,IE,0.0,0.0
63,TL,KW,0.0,0.0
64,TL,HU,0.0,0.0
65,TL,FR,0.0,0.0
66,TL,MX,0.0,0.0
67,TL,LA,0.0,0.0
68,TL,GN,0.0,0.0
69,TL,BO,0.0,0.0
70,TL,PH,0.0,0.0
71,TL,RS,0.0,0.8
72,TL,SA,0.0,0.0
73,TL,NL,0.0,0.0
0,TG,W00,1009.4,973.5
1,TG,XR43,912.8,848.7
2,TG,1C_092,865.7,799.9
3,TG,F1,740.4,697.1
4,TG,F6,732.8,693.1
5,TG,BJ,218.2,97.6
6,TG,XS25,157.6,137.2
7,TG,BF,132.6,134.5
8,TG,IN,104.1,73.2
9,TG,XR29,96.6,124.8
10,TG,NE,81.9,83.2
11,TG,GH,79.5,79.3
12,TG,B0,78.4,85.6
13,TG,U2,78.0,85.5
14,TG,ML,74.8,126.9
15,TG,CI,74.0,61.9
16,TG,FR,53.9,55.7
17,TG,1C_080,47.1,48.8
18,TG,NG,35.1,39.1
19,TG,MY,26.7,18.0
20,TG,1C_440,17.0,13.2
21,TG,XS5,17.0,13.2
22,TG,SN,13.3,48.5
23,TG,VN,11.6,8.1
24,TG,BE,9.5,11.4
25,TG,CN,9.3,24.1
26,TG,PK,7.7,6.9
27,TG,MA,7.2,3.7
28,TG,NL,5.4,8.9
29,TG,E1,5.2,4.1
30,TG,1C_903,5.2,4.1
31,TG,CG,5.1,1.8
32,TG,CA,5.1,0.8
33,TG,US,4.7,11.6
34,TG,TR,4.6,3.7
35,TG,IT,4.4,2.9
36,TG,AU,3.9,11.7
37,TG,GA,3.8,4.0
38,TG,GN,3.2,5.0
39,TG,ES,3.1,4.4
40,TG,TH,2.3,0.5
41,TG,CM,1.8,2.0
42,TG,BD,1.8,3.5
43,TG,ID,1.7,0.1
44,TG,F97,1.6,2.4
45,TG,CD,1.5,1.1
46,TG,DE,1.4,1.3
47,TG,JP,1.4,0.4
48,TG,CH,1.2,1.4
49,TG,SG,1.2,0.5
50,TG,TD,1.1,1.0
51,TG,GB,0.9,1.1
52,TG,LR,0.9,0.7
53,TG,ZA,0.8,1.0
54,TG,CF,0.8,1.2
55,TG,GQ,0.7,0.6
56,TG,AE,0.6,0.3
57,TG,KW,0.6,0.0
58,TG,KM,0.5,0.2
59,TG,UG,0.4,0.4
60,TG,R14,0.3,0.3
61,TG,UA,0.3,0.3
62,TG,KE,0.3,0.5
63,TG,ZM,0.3,0.3
64,TG,SL,0.3,0.3
65,TG,TN,0.2,0.0
66,TG,EG,0.2,0.1
67,TG,GW,0.2,0.7
68,TG,LB,0.2,0.4
69,TG,DZ,0.1,0.0
70,TG,GR,0.1,0.1
71,TG,MR,0.1,0.1
72,TG,AO,0.1,0.3
73,TG,ST,0.1,0.3
74,TG,IL,0.1,0.0
75,TG,SD,0.1,0.0
76,TG,A10,0.1,1.1
77,TG,GM,0.1,0.1
78,TG,KR,0.1,5.9
79,TG,MG,0.1,0.0
80,TG,BR,0.0,0.0
81,TG,MZ,0.0,0.3
82,TG,DK,0.0,0.0
83,TG,HU,0.0,0.0
84,TG,PT,0.0,0.6
85,TG,DJ,0.0,0.0
86,TG,HK,0.0,0.0
87,TG,RW,0.0,0.1
88,TG,AT,0.0,0.0
89,TG,SE,0.0,0.0
90,TG,VC,0.0,0.1
91,TG,TZ,0.0,0.1
92,TG,CY,0.0,0.1
93,TG,NZ,0.0,5.8
94,TG,CV,0.0,0.0
0,TO,W00,311.3,261.3
1,TO,XR29,256.5,217.0
2,TO,NZ,80.0,56.0
3,TO,US,56.2,42.0
4,TO,XR43,54.8,44.3
5,TO,1C_092,54.7,44.2
6,TO,XS25,54.6,44.1
7,TO,KR,34.6,44.5
8,TO,TW,31.9,32.9
9,TO,JP,28.4,27.4
10,TO,AU,24.6,14.2
11,TO,TH,22.4,16.5
12,TO,VN,18.8,22.1
13,TO,CN,5.1,2.9
14,TO,AS,2.9,0.3
15,TO,FJ,2.8,1.7
16,TO,WS,1.5,0.2
17,TO,B0,0.8,0.0
18,TO,U2,0.8,0.0
19,TO,VU,0.6,0.5
20,TO,DE,0.3,0.0
21,TO,S19,0.2,0.0
22,TO,A10,0.1,0.1
23,TO,AE,0.1,0.1
24,TO,1C_440,0.1,0.1
25,TO,1C_080,0.1,0.1
26,TO,F97,0.1,0.1
27,TO,BR,0.1,0.1
28,TO,XS5,0.1,0.1
29,TO,CH,0.0,0.0
0,TT,W00,5179.8,5534.9
1,TT,XR29,3674.2,3079.9
2,TT,US,2447.7,2158.1
3,TT,XR43,1464.5,2365.7
4,TT,1C_092,1454.5,2354.1
5,TT,A10,1230.5,1993.3
6,TT,B0,878.6,545.3
7,TT,U2,873.3,539.9
8,TT,ES,453.4,159.9
9,TT,GY,165.1,610.0
10,TT,KR,138.1,67.4
11,TT,JM,129.9,142.0
12,TT,CL,117.0,49.4
13,TT,XS25,113.2,183.4
14,TT,MX,112.0,127.4
15,TT,NL,108.7,124.3
16,TT,PA,107.8,82.3
17,TT,PE,106.7,8.3
18,TT,CN,105.0,147.1
19,TT,BE,101.5,60.3
20,TT,GB,91.9,105.1
21,TT,F1,84.8,130.6
22,TT,FR,82.9,114.5
23,TT,CO,76.2,93.2
24,TT,1C_440,65.6,132.4
25,TT,XS5,65.6,132.6
26,TT,IT,65.0,9.5
27,TT,MA,62.4,105.5
28,TT,BB,49.1,130.9
29,TT,CA,48.8,86.5
30,TT,BR,48.2,194.1
31,TT,GD,44.3,94.6
32,TT,LC,43.3,66.9
33,TT,CH,37.6,48.4
34,TT,SR,37.6,95.5
35,TT,DO,36.1,41.6
36,TT,E1,33.0,31.4
37,TT,1C_903,33.0,31.4
38,TT,VC,32.6,49.1
39,TT,DE,31.3,39.9
40,TT,TR,27.3,26.2
41,TT,_X,25.2,80.8
42,TT,AG,25.1,22.0
43,TT,DM,22.9,28.1
44,TT,F6,22.2,25.0
45,TT,SX,21.2,16.6
46,TT,CU,15.9,8.6
47,TT,X88,15.9,8.6
48,TT,PT,15.7,17.2
49,TT,HK,15.7,29.0
50,TT,CR,10.8,12.2
51,TT,GR,10.0,1.1
52,TT,1C_080,10.0,11.6
53,TT,KE,9.6,1.5
54,TT,KN,9.2,20.2
55,TT,SG,8.8,8.3
56,TT,TW,7.0,7.5
57,TT,GT,6.9,2.6
58,TT,BZ,5.6,13.5
59,TT,TH,4.8,3.8
60,TT,A109,4.0,10.2
61,TT,R14,3.4,5.3
62,TT,VE,3.3,2.1
63,TT,UA,3.3,0.0
64,TT,ZA,3.3,15.8
65,TT,EC,3.3,2.8
66,TT,SN,3.2,2.3
67,TT,IE,3.0,2.8
68,TT,F97,2.9,26.6
69,TT,AW,2.6,8.9
70,TT,PL,2.4,0.0
71,TT,BS,2.3,36.7
72,TT,SE,2.2,4.9
73,TT,CW,2.0,3.0
74,TT,HT,1.8,1.3
75,TT,AE,1.8,0.6
76,TT,VN,1.7,0.2
77,TT,LR,1.7,4.2
78,TT,MT,1.5,10.0
79,TT,AI,1.4,3.4
80,TT,GH,1.0,0.9
81,TT,NO,0.9,12.8
82,TT,AU,0.8,2.1
83,TT,IN,0.8,28.3
84,TT,SA,0.8,0.2
85,TT,HN,0.8,4.0
86,TT,DK,0.7,0.4
87,TT,MS,0.6,1.5
88,TT,JP,0.4,3.1
89,TT,MH,0.4,1.6
90,TT,MY,0.3,1.6
91,TT,LU,0.3,0.2
92,TT,BM,0.3,0.4
93,TT,GA,0.2,0.0
94,TT,OM,0.2,0.0
95,TT,SV,0.2,0.8
96,TT,NG,0.2,0.0
97,TT,ST,0.1,0.1
98,TT,GU,0.1,0.2
99,TT,SK,0.1,0.3
100,TT,PK,0.1,0.2
101,TT,NZ,0.1,1.0
102,TT,CM,0.1,0.0
103,TT,FI,0.0,0.0
104,TT,IL,0.0,5.4
105,TT,AO,0.0,0.0
106,TT,CY,0.0,0.0
107,TT,BN,0.0,0.0
108,TT,BH,0.0,0.0
109,TT,KW,0.0,0.2
110,TT,ID,0.0,0.6
111,TT,UY,0.0,0.1
112,TT,EG,0.0,0.8
113,TT,PH,0.0,0.0
114,TT,UG,0.0,0.0
115,TT,AZ,0.0,0.2
116,TT,QA,0.0,0.3
117,TT,RU,0.0,5.0
118,TT,TN,0.0,0.0
119,TT,BO,0.0,0.1
0,TN,W00,14933.3,13801.8
1,TN,XR29,11210.5,9805.6
2,TN,B0,10707.7,9247.4
3,TN,U2,10169.5,8857.5
4,TN,FR,4337.6,3722.2
5,TN,XR43,2744.1,3038.9
6,TN,IT,2414.7,1950.8
7,TN,DE,1919.4,1570.4
8,TN,1C_092,1555.8,1689.8
9,TN,XS5,1469.5,1694.8
10,TN,1C_440,1467.9,1693.1
11,TN,1C_080,1188.4,1349.1
12,TN,F1,1004.5,1096.8
13,TN,F97,816.5,995.5
14,TN,_X,740.7,759.2
15,TN,E1,568.7,425.4
16,TN,1C_903,568.7,425.4
17,TN,ES,562.9,611.5
18,TN,LY,539.6,713.8
19,TN,DZ,396.4,414.0
20,TN,F6,356.3,400.6
21,TN,GB,323.0,185.2
22,TN,NL,303.2,464.0
23,TN,XS25,283.0,474.2
24,TN,US,274.8,354.2
25,TN,BE,254.5,243.8
26,TN,XR99,236.6,198.1
27,TN,MA,235.7,255.7
28,TN,PL,187.8,140.9
29,TN,TR,136.1,104.3
30,TN,AT,114.2,106.9
31,TN,CZ,93.3,59.7
32,TN,IN,90.1,129.4
33,TN,BD,86.5,187.3
34,TN,CH,85.7,114.6
35,TN,RO,81.4,90.2
36,TN,IE,69.7,39.6
37,TN,SE,68.9,28.7
38,TN,AE,67.1,47.6
39,TN,A10,66.7,43.9
40,TN,HU,66.0,36.0
41,TN,PT,65.2,47.0
42,TN,EG,57.3,51.4
43,TN,CI,55.7,51.9
44,TN,CA,54.9,58.7
45,TN,SK,49.8,59.5
46,TN,CN,46.7,41.2
47,TN,SN,45.9,32.3
48,TN,SA,43.1,45.8
49,TN,SG,40.7,31.3
50,TN,R14,35.7,35.4
51,TN,ET,33.4,30.0
52,TN,MT,32.6,8.1
53,TN,BR,32.5,6.3
54,TN,RU,29.5,26.7
55,TN,ID,29.1,50.0
56,TN,CM,26.7,30.0
57,TN,GH,25.8,38.4
58,TN,RS,25.2,2.0
59,TN,GR,24.8,18.2
60,TN,BG,22.9,15.5
61,TN,JP,22.1,22.8
62,TN,QA,21.6,13.8
63,TN,SY,21.3,25.5
64,TN,GA,21.0,24.7
65,TN,MY,21.0,52.1
66,TN,GN,18.1,15.2
67,TN,BF,16.9,12.0
68,TN,LB,15.7,47.2
69,TN,DK,15.0,18.3
70,TN,NO,14.7,4.3
71,TN,HK,14.4,29.5
72,TN,ZA,14.0,51.1
73,TN,JO,13.9,19.4
74,TN,KR,13.5,18.5
75,TN,MX,13.5,26.5
76,TN,MR,12.0,17.9
77,TN,OM,11.8,4.8
78,TN,ML,11.2,8.8
79,TN,NE,10.8,6.9
80,TN,AL,10.7,1.3
81,TN,BJ,10.4,13.9
82,TN,IQ,10.1,13.0
83,TN,FI,10.0,1.5
84,TN,CG,9.7,9.4
85,TN,NG,8.8,10.3
86,TN,NZ,8.3,1.0
87,TN,IR,7.4,8.2
88,TN,AO,6.2,0.6
89,TN,AU,6.1,11.4
90,TN,TG,6.0,10.1
91,TN,UA,4.7,7.0
92,TN,KW,4.5,2.2
93,TN,VN,4.4,10.5
94,TN,SC,4.3,0.5
95,TN,MU,4.2,8.2
96,TN,SL,4.2,7.8
97,TN,SI,4.1,3.5
98,TN,TD,4.1,5.2
99,TN,IS,4.0,7.8
100,TN,A109,3.8,1.1
101,TN,GM,3.7,5.2
102,TN,PK,3.3,1.3
103,TN,TH,3.2,1.0
104,TN,SD,3.2,8.0
105,TN,GQ,3.1,5.2
106,TN,CL,3.0,1.4
107,TN,HR,2.8,0.7
108,TN,MG,2.8,2.9
109,TN,LU,2.5,7.3
110,TN,F19,2.0,6.7
111,TN,YE,1.9,1.1
112,TN,CO,1.9,1.2
113,TN,KE,1.6,1.8
114,TN,LR,1.4,4.7
115,TN,CY,1.4,0.8
116,TN,TZ,1.4,3.2
117,TN,AZ,1.4,1.6
118,TN,TW,1.4,2.1
119,TN,CU,1.3,0.0
120,TN,X88,1.3,0.0
121,TN,EE,1.3,0.9
122,TN,AR,1.3,1.7
123,TN,PE,1.2,3.6
124,TN,PA,1.2,1.6
125,TN,BH,1.0,1.2
126,TN,PF,1.0,2.7
127,TN,LT,1.0,0.9
128,TN,MK,0.8,0.1
129,TN,DJ,0.7,0.7
130,TN,KM,0.7,0.8
131,TN,BA,0.6,0.3
132,TN,LV,0.6,0.6
133,TN,RW,0.6,0.2
134,TN,ER,0.4,2.2
135,TN,CF,0.3,0.0
136,TN,PY,0.3,0.1
137,TN,MZ,0.2,0.7
138,TN,PS,0.2,0.5
139,TN,GT,0.2,0.4
140,TN,DO,0.1,0.1
141,TN,E19,0.0,0.4
