IndicatorCategory,IndicatorCode,Indicator,ReporterCode,ReporterISO3A,Reporter,PartnerCode,PartnerISO3A,Partner,ProductClassificationCode,ProductClassification,ProductCode,Product,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,Value
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,662,LCA,Saint Lucia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,26
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,462,MDV,Maldives,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,16
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,736,SDN,Sudan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,1196
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,834,TZA,Tanzania,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,635
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,694,SLE,Sierra Leone,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,76
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,512,OMN,Oman,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1026
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,28,ATG,Antigua and Barbuda,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,24
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,242,FJI,Fiji,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,74
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,894,ZMB,Zambia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,374
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,776,TON,Tonga,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,12
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,76,BRA,Brazil,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,10558
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,108,BDI,Burundi,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,74
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,854,BFA,Burkina Faso,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,275
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,807,MKD,North Macedonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,366
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,686,SEN,Senegal,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,367
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,258,PYF,French Polynesia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,133
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,384,CIV,CÙte d'Ivoire,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,644
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,466,MLI,Mali,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,244
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,634,QAT,Qatar,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,1092
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,704,VNM,Viet Nam,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,5366
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,566,NGA,Nigeria,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,4062
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,608,PHL,Philippines,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,3859
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,524,NPL,Nepal,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,277
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,800,UGA,Uganda,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,404
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,834,TZA,Tanzania,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,546
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,690,SYC,Seychelles,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,23
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,426,LSO,Lesotho,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,76
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,380,ITA,Italy,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,35877
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,558,NIC,Nicaragua,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,171
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,50,BGD,Bangladesh,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,945
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,540,NCL,New Caledonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,223
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,84,BLZ,Belize,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,31
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,578,NOR,Norway,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,8463
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,180,COD,Democratic Republic of the Congo,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,304
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,392,JPN,Japan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,19043
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,454,MWI,Malawi,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,173
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,418,LAO,Lao People's Democratic Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,317
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,296,KIR,Kiribati,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,5
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,196,CYP,Cyprus,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,682
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,562,NER,Niger,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,179
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,170,COL,Colombia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,3317
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,428,LVA,Latvia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,1034
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,328,GUY,Guyana,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,104
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,398,KAZ,Kazakhstan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,2311
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,246,FIN,Finland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,6283
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,682,SAU,"Saudi Arabia, Kingdom of",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,13722
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,710,ZAF,South Africa,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,4225
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,748,SWZ,Eswatini,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,87
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,498,MDA,"Moldova, Republic of",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,275
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,591,PAN,Panama,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,512
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,716,ZWE,Zimbabwe,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,249
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,703,SVK,Slovak Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,16716
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,308,GRD,Grenada,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,22
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,764,THA,Thailand,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,8295
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,642,ROM,Romania,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,8168
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,784,ARE,United Arab Emirates,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,15279
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,892,SRB,Serbia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,1212
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,52,BRB,Barbados,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,95
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,144,LKA,Sri Lanka,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,465
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,300,GRC,Greece,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,2145
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,178,COG,Congo,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,70
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,214,DOM,Dominican Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,1169
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,156,CHN,China,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,78116
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,858,URY,Uruguay,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,596
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,270,GMB,The Gambia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,48
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,233,EST,Estonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,1331
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,304,GRL,Greenland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,38
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,208,DNK,Denmark,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,6869
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,893,MNE,Montenegro,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,132
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,508,MOZ,Mozambique,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,384
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,440,LTU,Lithuania,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,2190
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,484,MEX,Mexico,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,38991
Merchandise trade values,ITS_MTV_AM,Merchandise imports by product group - annual,51,ARM,Armenia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTAU,Automotive products,A,Annual,A,Annual,USM,Million US dollar,2020,,,153
